"동별(1)",동별(2),2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01
"동별(1)",동별(2),전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대 이상
"구로구",고척1동,9477,3220,2324,1856,1650,336,75,11,4,1,-
"구로구",고척2동,11506,4013,2900,2221,1860,399,102,8,3,-,-
"구로구",개봉2동,12573,3477,3547,2772,2134,478,123,33,7,1,1
"구로구",개봉3동,8836,2915,2504,1791,1278,283,52,9,3,1,-
"구로구",오류1동,12111,6504,2637,1583,1059,254,54,9,7,2,2
"구로구",수궁동,10010,3223,2799,2016,1474,376,101,12,7,2,-
"구로구",가리봉동,6048,4338,976,440,230,52,8,3,-,-,1
"구로구",구로2동,12630,6497,2997,1733,1054,261,61,21,1,3,2
"구로구",개봉1동,14946,5374,3922,2902,2113,499,99,29,6,1,1
"구로구",오류2동,15639,4711,4133,3045,2778,773,158,26,7,4,4
"구로구",항동,6189,1531,1346,1543,1395,307,51,11,4,1,-
"금천구",소계,117935,58762,26193,17060,12239,2900,584,135,41,15,6
"금천구",가산동,16931,12973,2114,1049,619,142,30,3,-,-,1
"금천구",독산1동,23404,12359,4644,3187,2488,574,114,25,8,4,1
"금천구",독산2동,9538,4541,2352,1438,952,206,40,4,5,-,-
"금천구",독산3동,12788,6510,3022,1797,1142,255,44,13,3,2,-
"금천구",독산4동,7656,3670,1814,1180,753,191,38,7,2,1,-
"금천구",시흥1동,16119,7393,3829,2523,1862,414,73,20,3,1,1
"금천구",시흥2동,8265,2151,2203,1777,1594,400,99,27,10,3,1
"금천구",시흥3동,4737,1595,1358,924,654,169,27,6,3,-,1
"금천구",시흥4동,9148,3431,2449,1674,1218,281,70,18,6,1,-
"금천구",시흥5동,9349,4139,2408,1511,957,268,49,12,1,3,1
"영등포구",소계,187375,91281,39249,28546,22178,4762,1003,236,79,16,25
"영등포구",여의동,13433,4173,3193,2882,2456,527,145,29,17,7,4
"영등포구",당산1동,10829,5749,2329,1451,1002,230,48,13,4,1,2
"영등포구",당산2동,18915,9792,3369,2835,2297,462,123,25,11,-,1
"영등포구",양평1동,9776,5246,2026,1361,895,190,40,9,9,-,-
"영등포구",양평2동,10666,4790,2372,1738,1410,273,69,11,2,-,1
"영등포구",신길1동,10642,6881,1899,999,686,143,28,6,-,-,-
"영등포구",신길3동,7658,3112,1805,1434,1031,226,37,8,4,1,-
"영등포구",신길4동,5753,2376,1359,1049,790,150,23,6,-,-,-
"영등포구",신길5동,4790,1953,1173,813,647,169,24,6,1,-,4
"영등포구",신길6동,9109,4149,2020,1438,1174,258,43,19,4,-,4
"영등포구",신길7동,7912,2283,1829,1695,1649,374,60,13,5,3,1
"영등포구",대림1동,7125,3260,1736,1092,812,175,36,11,2,-,1
"영등포구",대림2동,6898,4006,1534,774,436,105,31,8,3,1,-
"영등포구",대림3동,10396,4250,2625,1842,1273,321,59,21,4,-,1
"영등포구",영등포본동,10471,4982,2231,1642,1283,269,48,12,1,1,2
"영등포구",영등포동,20455,15524,2479,1320,909,182,33,4,2,-,2
"영등포구",도림동,9392,4844,2171,1286,845,192,40,10,3,1,-
"영등포구",문래동,13155,3911,3099,2895,2583,516,116,25,7,1,2
"동작구",소계,185059,84691,39647,30149,23920,5210,1082,259,61,22,18
"동작구",노량진2동,6958,4719,1208,606,324,79,18,2,2,-,-
"동작구",상도1동,21374,10206,4163,3507,2779,578,97,30,8,3,3
"동작구",상도2동,12600,5060,2734,2318,2012,370,80,20,4,1,1
"동작구",상도3동,12013,5614,2744,1890,1354,302,81,21,3,3,1
"동작구",상도4동,14136,6669,3153,2212,1641,376,70,14,-,-,1
"동작구",사당1동,13515,8290,2623,1440,924,185,40,7,5,1,-
"동작구",사당3동,10490,3703,2515,2143,1660,338,89,30,5,6,1
"동작구",사당4동,7166,3478,1659,1059,762,160,31,12,4,-,1
"동작구",사당5동,6610,2596,1635,1237,904,196,33,7,-,-,2
"동작구",대방동,17219,7421,3394,2875,2785,585,119,31,2,3,4
"동작구",신대방1동,10229,4141,2118,1744,1737,391,75,16,5,-,2
"동작구",신대방2동,10247,4749,2062,1613,1372,346,77,20,7,1,-
"동작구",흑석동,14081,5530,3133,2702,2136,463,94,17,5,1,-
"동작구",노량진1동,16178,8157,3342,2369,1781,423,81,18,5,-,2
"동작구",사당2동,12243,4358,3164,2434,1749,418,97,14,6,3,-
"관악구",소계,277135,166612,50645,30698,22439,5238,1133,261,76,14,19
"관악구",보라매동,13010,6919,2804,1709,1231,270,58,13,2,3,1
"관악구",청림동,6454,2101,1681,1379,1027,198,52,7,8,-,1
"관악구",행운동,17712,11592,2944,1672,1148,275,68,8,5,-,-
"관악구",낙성대동,11275,8213,1556,752,550,159,34,9,1,-,1
"관악구",중앙동,9825,6858,1529,759,527,123,22,5,-,1,1
"관악구",인헌동,14458,8486,2700,1669,1238,290,51,18,4,-,2
"관악구",남현동,9703,5332,1939,1284,871,204,55,11,4,1,2
"관악구",서원동,14386,9646,2517,1246,735,185,42,10,5,-,-
"관악구",신원동,11037,7112,2048,1038,660,136,37,2,3,-,1
"관악구",서림동,14328,9579,2336,1269,869,202,49,17,4,2,1
"관악구",신사동,13990,9262,2313,1280,899,184,42,7,3,-,-
"관악구",신림동,18078,15236,1857,583,313,70,16,2,-,-,1
"관악구",난향동,6290,1979,1591,1236,1117,280,65,16,4,-,2
"관악구",조원동,10833,7184,1848,933,669,159,28,10,1,1,-
"관악구",대학동,16140,12187,1915,1109,716,166,40,6,1,-,-
"관악구",은천동,16089,7492,3558,2418,2015,455,119,26,5,1,-
"관악구",성현동,12321,4154,3006,2426,2153,465,81,23,8,4,1
"관악구",청룡동,23415,16825,3217,1732,1276,283,62,11,8,-,1
